checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.1	130	0.6190013782	0.5569296055	0.5631511402	-0.05585023809
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.2	260	0.5575216677	0.5645625797	0.5631511402	0.005629472436
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.3	390	0.5541865675	0.5670058076	0.5631511402	0.008964572684
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.5	649	0.5755322814	0.5507508922	0.5631511402	-0.01238114126
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.7	908	0.5661230759	0.5562140768	0.5631511402	-0.002971935731
1	moddrop_seed1111	L	N0_shuffle_seed23071	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.1	130	0.6152840708	0.5573437014	0.5631511402	-0.05213293068
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.2	260	0.5863492104	0.5573348448	0.5631511402	-0.0231980702
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.3	390	0.5713851953	0.5596105872	0.5631511402	-0.008234055193
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.5	649	0.5643659291	0.5619344765	0.5631511402	-0.001214788931
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.7	908	0.5615459574	0.5668979421	0.5631511402	0.001605182765
1	moddrop_seed1111	L	N0_shuffle_seed23072	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.1	130	0.6020860395	0.5588139191	0.5631511402	-0.03893489939
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.2	260	0.5755448425	0.5600437509	0.5631511402	-0.01239370232
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.3	390	0.5713393957	0.5596302806	0.5631511402	-0.008188255506
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.5	649	0.5614202943	0.5648846571	0.5631511402	0.001730845874
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.7	908	0.5541899726	0.5840682099	0.5631511402	0.008961167556
1	moddrop_seed1111	L	N0_shuffle_seed23073	1	1297	0.5631511402	0	0.5631511402	0
