checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	cfcompat_seed1111	L	R0_global	0.1	130	0.5831058244	0.5593787117	0.5617569112	-0.02134891325
1	cfcompat_seed1111	L	R0_global	0.2	260	0.5605315747	0.5620641315	0.5617569112	0.001225336453
1	cfcompat_seed1111	L	R0_global	0.3	390	0.5599705849	0.5625250118	0.5617569112	0.001786326303
1	cfcompat_seed1111	L	R0_global	0.5	649	0.5870243612	0.5364504682	0.5617569112	-0.02526745
1	cfcompat_seed1111	L	R0_global	0.7	908	0.5627866373	0.5593533345	0.5617569112	-0.001029726144
1	cfcompat_seed1111	L	R0_global	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	R0_mode	0.1	130	0.5831058244	0.5593787117	0.5617569112	-0.02134891325
1	cfcompat_seed1111	L	R0_mode	0.2	260	0.5605315747	0.5620641315	0.5617569112	0.001225336453
1	cfcompat_seed1111	L	R0_mode	0.3	390	0.5599705849	0.5625250118	0.5617569112	0.001786326303
1	cfcompat_seed1111	L	R0_mode	0.5	649	0.5870243612	0.5364504682	0.5617569112	-0.02526745
1	cfcompat_seed1111	L	R0_mode	0.7	908	0.5627866373	0.5593533345	0.5617569112	-0.001029726144
1	cfcompat_seed1111	L	R0_mode	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	R1	0.1	130	0.3748301209	0.5825799469	0.5617569112	0.1869267902
1	cfcompat_seed1111	L	R1	0.2	260	0.4340906806	0.5937658021	0.5617569112	0.1276662306
1	cfcompat_seed1111	L	R1	0.3	390	0.4637998699	0.6038773589	0.5617569112	0.09795704125
1	cfcompat_seed1111	L	R1	0.5	649	0.476886767	0.6467580278	0.5617569112	0.08487014419
1	cfcompat_seed1111	L	R1	0.7	908	0.5121883859	0.6774592785	0.5617569112	0.04956852523
1	cfcompat_seed1111	L	R1	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	R2	0.1	130	0.3606505349	0.5841595066	0.5617569112	0.2011063762
1	cfcompat_seed1111	L	R2	0.2	260	0.4031042807	0.6015348127	0.5617569112	0.1586526305
1	cfcompat_seed1111	L	R2	0.3	390	0.4225185531	0.62162787	0.5617569112	0.1392383581
1	cfcompat_seed1111	L	R2	0.5	649	0.4786970797	0.6449449214	0.5617569112	0.08305983143
1	cfcompat_seed1111	L	R2	0.7	908	0.5064731943	0.6907996231	0.5617569112	0.0552837169
1	cfcompat_seed1111	L	R2	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N3_output_only	0.1	130	0.3748301209	0.5825799469	0.5617569112	0.1869267902
1	cfcompat_seed1111	L	N3_output_only	0.2	260	0.4340906806	0.5937658021	0.5617569112	0.1276662306
1	cfcompat_seed1111	L	N3_output_only	0.3	390	0.4637998699	0.6038773589	0.5617569112	0.09795704125
1	cfcompat_seed1111	L	N3_output_only	0.5	649	0.476886767	0.6467580278	0.5617569112	0.08487014419
1	cfcompat_seed1111	L	N3_output_only	0.7	908	0.5121883859	0.6774592785	0.5617569112	0.04956852523
1	cfcompat_seed1111	L	N3_output_only	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N2_length_mask_only	0.1	130	0.5296059916	0.5653384189	0.5617569112	0.0321509196
1	cfcompat_seed1111	L	N2_length_mask_only	0.2	260	0.5681127422	0.5601633566	0.5617569112	-0.006355830999
1	cfcompat_seed1111	L	N2_length_mask_only	0.3	390	0.5514587622	0.5661850017	0.5617569112	0.01029814901
1	cfcompat_seed1111	L	N2_length_mask_only	0.5	649	0.5428032716	0.5807398002	0.5617569112	0.01895363954
1	cfcompat_seed1111	L	N2_length_mask_only	0.7	908	0.5554911691	0.5763823451	0.5617569112	0.006265742049
1	cfcompat_seed1111	L	N2_length_mask_only	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N5_label_bin_prior	0.1	130	0.4102720211	0.5786318347	0.5617569112	0.1514848901
1	cfcompat_seed1111	L	N5_label_bin_prior	0.2	260	0.4727230625	0.5840797662	0.5617569112	0.08903384862
1	cfcompat_seed1111	L	N5_label_bin_prior	0.3	390	0.490756858	0.5922861512	0.5617569112	0.07100005316
1	cfcompat_seed1111	L	N5_label_bin_prior	0.5	649	0.4789592597	0.6446823368	0.5617569112	0.08279765152
1	cfcompat_seed1111	L	N5_label_bin_prior	0.7	908	0.5147107147	0.6715716833	0.5617569112	0.04704619644
1	cfcompat_seed1111	L	N5_label_bin_prior	1	1297	0.5617569112	0	0.5617569112	0
1	cfcompat_seed1111	L	N1_matched_gaussian	0.1	130	0.5074998194	0.5678009745	0.5617569112	0.05425709175
1	cfcompat_seed1111	L	N1_matched_gaussian	0.2	260	0.5523929656	0.5641046699	0.5617569112	0.00936394554
