checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	cfcompat_seed1114	L	N1_matched_gaussian	0.5	649	0.5559897302	0.5776845627	0.566828783	0.01083905279
1	cfcompat_seed1114	L	N1_matched_gaussian	0.7	908	0.5785514912	0.5394657521	0.566828783	-0.01172270817
1	cfcompat_seed1114	L	N1_matched_gaussian	1	1297	0.566828783	0	0.566828783	0
1	cfcompat_seed1114	L	N0_shuffle_seed23071	0.1	130	0.6139706286	0.5615773349	0.566828783	-0.04714184561
1	cfcompat_seed1114	L	N0_shuffle_seed23071	0.2	260	0.5703151424	0.5659546717	0.566828783	-0.003486359413
1	cfcompat_seed1114	L	N0_shuffle_seed23071	0.3	390	0.5719493718	0.5646269863	0.566828783	-0.005120588784
1	cfcompat_seed1114	L	N0_shuffle_seed23071	0.5	649	0.5847514851	0.5488784225	0.566828783	-0.01792270206
1	cfcompat_seed1114	L	N0_shuffle_seed23071	0.7	908	0.5782151068	0.5402509372	0.566828783	-0.01138632379
1	cfcompat_seed1114	L	N0_shuffle_seed23071	1	1297	0.566828783	0	0.566828783	1.110223025e-16
1	cfcompat_seed1114	L	N0_shuffle_seed23072	0.1	130	0.646573784	0.5579454496	0.566828783	-0.07974500099
1	cfcompat_seed1114	L	N0_shuffle_seed23072	0.2	260	0.5780991138	0.5640030491	0.566828783	-0.01127033084
1	cfcompat_seed1114	L	N0_shuffle_seed23072	0.3	390	0.5648734615	0.5676695497	0.566828783	0.001955321533
1	cfcompat_seed1114	L	N0_shuffle_seed23072	0.5	649	0.5515099248	0.5821712815	0.566828783	0.01531885825
1	cfcompat_seed1114	L	N0_shuffle_seed23072	0.7	908	0.5590395045	0.5850104409	0.566828783	0.007789278556
1	cfcompat_seed1114	L	N0_shuffle_seed23072	1	1297	0.566828783	0	0.566828783	0
1	cfcompat_seed1114	L	N0_shuffle_seed23073	0.1	130	0.6314919202	0.5596255201	0.566828783	-0.06466313715
1	cfcompat_seed1114	L	N0_shuffle_seed23073	0.2	260	0.5970304128	0.5592565325	0.566828783	-0.03020162979
1	cfcompat_seed1114	L	N0_shuffle_seed23073	0.3	390	0.5715332333	0.5648059213	0.566828783	-0.004704450278
1	cfcompat_seed1114	L	N0_shuffle_seed23073	0.5	649	0.5698857258	0.5637671227	0.566828783	-0.003056942777
1	cfcompat_seed1114	L	N0_shuffle_seed23073	0.7	908	0.5586068048	0.5860204442	0.566828783	0.008221978217
1	cfcompat_seed1114	L	N0_shuffle_seed23073	1	1297	0.566828783	0	0.566828783	0
