direction	config_id	mode	expert_id	spearman_risk_error	spearman_regret
A	H__cosine__K60__reciprocal_epsilon_1e-6__beta0p75	L	moddrop_seed1111	0.2216361172	0.2772144314
A	H__cosine__K60__reciprocal_epsilon_1e-6__beta0p75	L	moddrop_seed1114	0.1969781473	0.2346040508
A	H__cosine__K60__reciprocal_epsilon_1e-6__beta0p75	L	cfcompat_seed1111	0.2097804602	0.3036659299
A	H__cosine__K60__reciprocal_epsilon_1e-6__beta0p75	L	cfcompat_seed1114	0.1968573717	0.2582635798
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	uniform_kd_seed1111	0.1631812819	0.04359041202
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1111	0.1866056505	0.1268811904
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1114	0.1589881017	0.06505613615
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1111	0.1780129323	0.108584345
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1114	0.1567724407	0.09762678261
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	uniform_kd_seed1111	0.1541844632	0.02246768984
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1111	0.1893184636	0.09961371244
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1114	0.1637028861	0.06200984743
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1111	0.1746373565	0.1312839512
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1114	0.1558930005	0.1020287178
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	uniform_kd_seed1111	0.1765584105	0.05305008825
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1111	0.1790496062	0.125487064
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1114	0.1379322928	0.09572264293
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1111	0.1761799259	0.1525807804
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1114	0.1362468969	0.0748888036
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	L	uniform_kd_seed1111	0.1881216987	0.09023246819
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1111	0.2136933215	0.1733029151
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1114	0.1645289149	0.1075691777
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1111	0.1858450725	0.1880006769
A	C__cosine__K60__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1114	0.1595705538	0.1388269777
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	uniform_kd_seed1111	0.1773183857	0.2188090691
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1111	0.1940590382	0.3236618064
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1114	0.1665697528	0.3130671019
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1111	0.1825720136	0.3331065755
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1114	0.1481737562	0.2735437687
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	uniform_kd_seed1111	0.1650527169	0.1958664307
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1111	0.1760801564	0.3201181307
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1114	0.1621195693	0.3216854505
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1111	0.1727917575	0.3131457909
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1114	0.1430899271	0.294781788
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	uniform_kd_seed1111	0.1608307954	0.2266394219
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1111	0.1782431465	0.3141911173
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1114	0.1570528512	0.3250316103
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1111	0.1652786968	0.3364678734
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1114	0.1346198084	0.2779177695
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	L	uniform_kd_seed1111	0.1725902132	0.2089014526
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1111	0.1813199932	0.317785778
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1114	0.1585904276	0.3158204541
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1111	0.1755119321	0.3261853349
A	D__cosine__K60__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1114	0.1434580294	0.2846248263
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	uniform_kd_seed1111	0.2064336873	0.2380259044
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	moddrop_seed1111	0.2256352455	0.3367453782
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	moddrop_seed1114	0.1963949707	0.3239195962
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	cfcompat_seed1111	0.2159323965	0.3471898735
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LAV	cfcompat_seed1114	0.1759226844	0.3002683669
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LA	uniform_kd_seed1111	0.1686398928	0.2155836133
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LA	moddrop_seed1111	0.1837249264	0.3180350086
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LA	moddrop_seed1114	0.1764863557	0.3252965453
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LA	cfcompat_seed1111	0.1786966369	0.3293484409
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LA	cfcompat_seed1114	0.1585443903	0.2992866189
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LV	uniform_kd_seed1111	0.1990665233	0.2389866766
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LV	moddrop_seed1111	0.2072666429	0.3284363316
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LV	moddrop_seed1114	0.182063506	0.3176143498
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LV	cfcompat_seed1111	0.1941779716	0.3510027173
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	LV	cfcompat_seed1114	0.1595944266	0.2971411743
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	L	uniform_kd_seed1111	0.1825540432	0.2131358813
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	L	moddrop_seed1111	0.1876288815	0.3260586904
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	L	moddrop_seed1114	0.1719861337	0.3098394002
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	L	cfcompat_seed1111	0.1790364841	0.3327556729
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p25	L	cfcompat_seed1114	0.1499132727	0.2909380723
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	uniform_kd_seed1111	0.2155652856	0.2312701561
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	moddrop_seed1111	0.2287038692	0.3190573504
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	moddrop_seed1114	0.2105844246	0.3182982443
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	cfcompat_seed1111	0.2224143464	0.3301340937
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LAV	cfcompat_seed1114	0.1875399611	0.2868017247
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LA	uniform_kd_seed1111	0.1922798483	0.1933883361
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LA	moddrop_seed1111	0.1998013224	0.2971137254
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LA	moddrop_seed1114	0.1830612381	0.2970575435
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LA	cfcompat_seed1111	0.200487529	0.3249074987
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LA	cfcompat_seed1114	0.175705292	0.2786623075
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LV	uniform_kd_seed1111	0.211222167	0.2403785649
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LV	moddrop_seed1111	0.2218313187	0.3136622976
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LV	moddrop_seed1114	0.1909954736	0.3017843291
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LV	cfcompat_seed1111	0.2021858841	0.3525524359
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	LV	cfcompat_seed1114	0.1698096875	0.3066810446
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	L	uniform_kd_seed1111	0.1869955475	0.2087852315
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	L	moddrop_seed1111	0.1981393911	0.3076812954
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	L	moddrop_seed1114	0.1754707907	0.2958723663
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	L	cfcompat_seed1111	0.1863347828	0.3350735538
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p5	L	cfcompat_seed1114	0.1568493638	0.2852114658
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	uniform_kd_seed1111	0.2237346293	0.2158971494
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	moddrop_seed1111	0.2477717017	0.3057858323
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	moddrop_seed1114	0.2304482323	0.2951333743
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	cfcompat_seed1111	0.2254825209	0.3096183093
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LAV	cfcompat_seed1114	0.1991308246	0.2663614724
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LA	uniform_kd_seed1111	0.1680122044	0.1778325441
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LA	moddrop_seed1111	0.2150033556	0.2823908902
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LA	moddrop_seed1114	0.1822007418	0.2721639995
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LA	cfcompat_seed1111	0.187516618	0.3015948043
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LA	cfcompat_seed1114	0.174380454	0.2632004921
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LV	uniform_kd_seed1111	0.2117192551	0.2199552595
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LV	moddrop_seed1111	0.2195269044	0.2898802108
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LV	moddrop_seed1114	0.1800147661	0.2733720414
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LV	cfcompat_seed1111	0.2110248275	0.3352199794
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	LV	cfcompat_seed1114	0.1641988102	0.2687063261
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	L	uniform_kd_seed1111	0.2130583103	0.2017468473
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	L	moddrop_seed1111	0.224082753	0.2820313501
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	L	moddrop_seed1114	0.1971404859	0.2414086614
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	L	cfcompat_seed1111	0.2094921128	0.3111805125
A	H__cosine__K60__exponential_query_neighbor_median_bandwidth__beta0p75	L	cfcompat_seed1114	0.1933565936	0.2593767824
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	uniform_kd_seed1111	0.1302522236	0.05839993634
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	moddrop_seed1111	0.1498545489	0.06275718705
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	moddrop_seed1114	0.1043432837	0.02464716592
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1111	0.1558528144	0.09148633545
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1114	0.1414272798	0.08402839259
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	uniform_kd_seed1111	0.1677903677	0.1053289255
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	moddrop_seed1111	0.1936564234	0.185442506
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	moddrop_seed1114	0.1798768784	0.09403553551
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	cfcompat_seed1111	0.1805414431	0.1238600462
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	cfcompat_seed1114	0.1943475909	0.06967073935
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	uniform_kd_seed1111	0.1389370237	0.1202399094
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	moddrop_seed1111	0.1407406057	0.1114147786
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	moddrop_seed1114	0.08398419544	0.0337730164
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	cfcompat_seed1111	0.1531634972	0.1506178919
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	cfcompat_seed1114	0.1567585159	0.08418736196
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	uniform_kd_seed1111	0.1803121318	0.1513284875
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	moddrop_seed1111	0.1962556291	0.1765174919
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	moddrop_seed1114	0.1956672447	0.09327742606
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	cfcompat_seed1111	0.1939529093	0.1570477551
B	C__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	cfcompat_seed1114	0.2035375639	0.1111966452
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	uniform_kd_seed1111	0.1503631999	0.2883371312
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	moddrop_seed1111	0.1538358265	0.3104002577
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	moddrop_seed1114	0.1896433916	0.3185946194
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1111	0.1526719736	0.3445167702
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LAV	cfcompat_seed1114	0.1776747796	0.1956945693
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	uniform_kd_seed1111	0.1128428224	0.2640641035
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	moddrop_seed1111	0.131742023	0.3144966469
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	moddrop_seed1114	0.1583325233	0.3135652525
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	cfcompat_seed1111	0.1222851563	0.2998580259
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LA	cfcompat_seed1114	0.1601546803	0.2398699569
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	uniform_kd_seed1111	0.1651422803	0.2929070928
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	moddrop_seed1111	0.1772721641	0.3311817092
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	moddrop_seed1114	0.1919035656	0.3400060869
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	cfcompat_seed1111	0.1718942066	0.3524103502
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	LV	cfcompat_seed1114	0.1855828505	0.2202558275
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	uniform_kd_seed1111	0.1290238093	0.2890705393
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	moddrop_seed1111	0.1634198795	0.3166028422
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	moddrop_seed1114	0.1835066971	0.3291205773
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	cfcompat_seed1111	0.1484900369	0.3207357767
B	D__standardized_euclidean__K15__reciprocal_epsilon_1e-6	L	cfcompat_seed1114	0.1870889689	0.2555020111
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LAV	uniform_kd_seed1111	0.1586915401	0.3076614108
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LAV	moddrop_seed1111	0.1686097743	0.3307892542
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LAV	moddrop_seed1114	0.1955727339	0.3531032985
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LAV	cfcompat_seed1111	0.174339736	0.3804513958
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LAV	cfcompat_seed1114	0.1777560359	0.2425128141
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LA	uniform_kd_seed1111	0.150873167	0.2808664322
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LA	moddrop_seed1111	0.1580780568	0.3154781104
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LA	moddrop_seed1114	0.1730972588	0.3249405062
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LA	cfcompat_seed1111	0.1381291607	0.3201606075
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LA	cfcompat_seed1114	0.1833714453	0.2630745775
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LV	uniform_kd_seed1111	0.1692178807	0.3074530922
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LV	moddrop_seed1111	0.1793468511	0.3455248457
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LV	moddrop_seed1114	0.2014932212	0.3534682724
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LV	cfcompat_seed1111	0.1817875488	0.3646179309
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	LV	cfcompat_seed1114	0.1852397202	0.2411044801
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	L	uniform_kd_seed1111	0.1654032895	0.2974593552
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	L	moddrop_seed1111	0.1919168388	0.3205224059
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	L	moddrop_seed1114	0.2121089399	0.3542519686
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	L	cfcompat_seed1111	0.163949606	0.336855945
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p25	L	cfcompat_seed1114	0.2140935907	0.2730244831
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LAV	uniform_kd_seed1111	0.1873499028	0.3019303233
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LAV	moddrop_seed1111	0.1833761455	0.309210473
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LAV	moddrop_seed1114	0.1989628069	0.3236820408
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LAV	cfcompat_seed1111	0.1858734894	0.3629591843
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LAV	cfcompat_seed1114	0.1915183031	0.2430345347
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LA	uniform_kd_seed1111	0.1750074403	0.2707080744
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LA	moddrop_seed1111	0.1700274546	0.3128082716
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LA	moddrop_seed1114	0.1836572713	0.302989953
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LA	cfcompat_seed1111	0.1756507791	0.3275727197
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LA	cfcompat_seed1114	0.2071077094	0.2691089591
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LV	uniform_kd_seed1111	0.2096425982	0.3051026459
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LV	moddrop_seed1111	0.2280625895	0.3434931382
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LV	moddrop_seed1114	0.2433839741	0.3431531682
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LV	cfcompat_seed1111	0.210863605	0.3582068118
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	LV	cfcompat_seed1114	0.2148871088	0.2303843836
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	L	uniform_kd_seed1111	0.2099165421	0.3094501127
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	L	moddrop_seed1111	0.2348718953	0.3335475997
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	L	moddrop_seed1114	0.240122629	0.3204507037
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	L	cfcompat_seed1111	0.2228134916	0.3438455337
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p5	L	cfcompat_seed1114	0.2310366798	0.2685796797
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LAV	uniform_kd_seed1111	0.1995733197	0.2567374367
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LAV	moddrop_seed1111	0.2076529464	0.3118611608
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LAV	moddrop_seed1114	0.1912276453	0.2817388465
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LAV	cfcompat_seed1111	0.1942101959	0.2920006293
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LAV	cfcompat_seed1114	0.1946127926	0.1862081017
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LA	uniform_kd_seed1111	0.1515410029	0.1900806513
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LA	moddrop_seed1111	0.1631712412	0.2782677066
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LA	moddrop_seed1114	0.1775015506	0.229415382
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LA	cfcompat_seed1111	0.1404447214	0.2753967215
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LA	cfcompat_seed1114	0.2051848186	0.2501846192
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LV	uniform_kd_seed1111	0.2053452068	0.2636297974
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LV	moddrop_seed1111	0.2275663658	0.3344701378
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LV	moddrop_seed1114	0.1836803021	0.2850970951
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LV	cfcompat_seed1111	0.2169168811	0.3145579729
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	LV	cfcompat_seed1114	0.209356603	0.1696924754
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	L	uniform_kd_seed1111	0.2484761432	0.2695944112
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	L	moddrop_seed1111	0.2551149273	0.2924077259
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	L	moddrop_seed1114	0.2495178673	0.2515492373
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	L	cfcompat_seed1111	0.2329323661	0.2751323351
B	H__standardized_euclidean__K15__reciprocal_epsilon_1e-6__beta0p75	L	cfcompat_seed1114	0.2461586837	0.2160150285
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LAV	uniform_kd_seed1111	0.12985914	0.05815986373
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1111	0.1498838403	0.06228176754
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LAV	moddrop_seed1114	0.1040827446	0.02401128425
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1111	0.1559003424	0.0915452466
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LAV	cfcompat_seed1114	0.1411554227	0.08392910831
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LA	uniform_kd_seed1111	0.1672669018	0.1053476771
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1111	0.1928024612	0.1851309084
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LA	moddrop_seed1114	0.1780525782	0.09059070589
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1111	0.1803900228	0.1240028259
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LA	cfcompat_seed1114	0.1922240223	0.06685106689
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LV	uniform_kd_seed1111	0.1388688338	0.1200938206
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1111	0.1399142992	0.1112997646
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LV	moddrop_seed1114	0.08392405223	0.03331199766
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1111	0.152881469	0.1501701863
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	LV	cfcompat_seed1114	0.1566182256	0.08407051868
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	L	uniform_kd_seed1111	0.1755336512	0.1525776767
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1111	0.1923598192	0.1766036471
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	L	moddrop_seed1114	0.1904524954	0.09072212363
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1111	0.1898207379	0.1530232463
B	C__standardized_euclidean__K15__exponential_query_neighbor_median_bandwidth	L	cfcompat_seed1114	0.1993977219	0.1086678219
