checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	moddrop_seed1114	L	N0_shuffle_seed23071	0.1	130	0.6241808877	0.5578458584	0.5644947048	-0.05968618288
1	moddrop_seed1114	L	N0_shuffle_seed23071	0.2	260	0.6099481523	0.5530984691	0.5644947048	-0.04545344754
1	moddrop_seed1114	L	N0_shuffle_seed23071	0.3	390	0.6060459888	0.5466281108	0.5644947048	-0.04155128406
1	moddrop_seed1114	L	N0_shuffle_seed23071	0.5	649	0.5742835946	0.5546907086	0.5644947048	-0.009788889844
1	moddrop_seed1114	L	N0_shuffle_seed23071	0.7	908	0.5739445417	0.5424369879	0.5644947048	-0.009449836879
1	moddrop_seed1114	L	N0_shuffle_seed23071	1	1297	0.5644947048	0	0.5644947048	1.110223025e-16
1	moddrop_seed1114	L	N0_shuffle_seed23072	0.1	130	0.5793676325	0.5628379091	0.5644947048	-0.0148729277
1	moddrop_seed1114	L	N0_shuffle_seed23072	0.2	260	0.5612610788	0.56530545	0.5644947048	0.003233625957
1	moddrop_seed1114	L	N0_shuffle_seed23072	0.3	390	0.5559409783	0.5681727129	0.5644947048	0.008553726478
1	moddrop_seed1114	L	N0_shuffle_seed23072	0.5	649	0.5582231168	0.5707759712	0.5644947048	0.006271588021
1	moddrop_seed1114	L	N0_shuffle_seed23072	0.7	908	0.5408821282	0.6196109505	0.5644947048	0.02361257661
1	moddrop_seed1114	L	N0_shuffle_seed23072	1	1297	0.5644947048	0	0.5644947048	0
1	moddrop_seed1114	L	N0_shuffle_seed23073	0.1	130	0.5751611947	0.5633064925	0.5644947048	-0.01066648994
1	moddrop_seed1114	L	N0_shuffle_seed23073	0.2	260	0.576875452	0.5613905637	0.5644947048	-0.01238074717
1	moddrop_seed1114	L	N0_shuffle_seed23073	0.3	390	0.5782886056	0.5585634795	0.5644947048	-0.0137939008
1	moddrop_seed1114	L	N0_shuffle_seed23073	0.5	649	0.5713449716	0.5576338666	0.5644947048	-0.006850266833
1	moddrop_seed1114	L	N0_shuffle_seed23073	0.7	908	0.5777482852	0.5335583267	0.5644947048	-0.01325358046
1	moddrop_seed1114	L	N0_shuffle_seed23073	1	1297	0.5644947048	0	0.5644947048	1.110223025e-16
