checkpoint_fold	expert_id	mode	model	Error_Spearman	Error_Pearson	Risk_MAE	Risk_RMSE	bad20_AUROC	bad20_AUPRC	bad20_Brier	bad20_ECE	bad10_AUROC	fixed_bad_AUROC	fixed_bad_AUPRC	confident_wrong_AUROC	confident_wrong_AUPRC	confident_wrong_recall_at_precision_0p8
1	moddrop_seed1114	LA	N0_shuffle_seed23071	-0.01262284714	-0.002132433875	0.3762016025	0.5436469589	0.4934924416	0.1941824626	0.2505955877	0.2921325847	0.5222407562	0.4973671529	0.1714842261	0.5381286354401491	0.04977595243700407	0.0
1	moddrop_seed1114	LA	N0_shuffle_seed23072	0.004270370551	0.01170042178	0.3734156061	0.5427600545	0.4924571482	0.1953473794	0.2488534141	0.2876156272	0.4865474315	0.5028650283	0.174362594	0.5112576883471098	0.048848368356292846	0.0
1	moddrop_seed1114	LA	N0_shuffle_seed23073	-0.03965665282	-0.003158716767	0.3928788132	0.6052985156	0.4529486401	0.1762270871	0.2606551255	0.2991626246	0.4845704754	0.4731020283	0.1598392059	0.4926943308007013	0.04595100353247811	0.0
1	moddrop_seed1114	LV	R0_global	0	0	0.3729793529	0.4936817105	0.5	0.1858134156	0.1514880493	0.01418658443	0.5	0.5	0.1619121049	NA	NA	NA
1	moddrop_seed1114	LV	R0_mode	0	0	0.3726821632	0.4936505076	0.5	0.1858134156	0.1514880493	0.01418658443	0.5	0.5	0.1619121049	NA	NA	NA
1	moddrop_seed1114	LV	R1	0.1805099256	0.1687555768	0.3615310645	0.5263755877	0.6069506004	0.2414145462	0.1488304213	0.0195520192	0.601885763	0.600873965	0.2074123618	0.8040689098549998	0.10379207386145396	0.0
1	moddrop_seed1114	LV	R2	0.2017547782	0.180886392	0.3609504276	0.5262979662	0.5974435748	0.2297388206	0.1504670229	0.02030690509	0.5868661803	0.6039076532	0.2048310027	0.8841251287189336	0.22583028297044394	0.017241379310344827
1	moddrop_seed1114	LV	N3_output_only	0.1805099256	0.1687555768	0.3615310645	0.5263755877	0.6069506004	0.2414145462	0.1488304213	0.0195520192	0.601885763	0.600873965	0.2074123618	0.8040689098549998	0.10379207386145396	0.0
1	moddrop_seed1114	LV	N2_length_mask_only	0.0295041068	0.02708403919	0.3688980676	0.5394099186	0.520917814	0.2011985449	0.250666582	0.3161276153	0.4993721598	0.516364393	0.1760386232	0.5348236898499903	0.04996789243457063	0.0
1	moddrop_seed1114	LV	N5_label_bin_prior	0.2060920286	0.1542135611	0.363219428	0.5336803387	0.5820759462	0.2268705199	0.2475109071	0.313792771	0.5700639799	0.5853769659	0.204384799	0.6151373465809469	0.05381287373168818	0.0
1	moddrop_seed1114	LV	N1_matched_gaussian	0.0102983331	0.01441941235	0.3738415966	0.5424966659	0.5046326858	0.1821594849	0.2518554509	0.2978891515	0.5119738101	0.5080255837	0.1620842427	0.48735075561492863	0.04557097422332612	0.0
1	moddrop_seed1114	LV	N0_shuffle_seed23071	-0.01546528935	-0.002909403797	0.3725842953	0.54240795	0.4745614862	0.1748327671	0.2520597805	0.299785305	0.5030495097	0.4890130109	0.1574643405	0.5186190197879268	0.05622773964725246	0.0
1	moddrop_seed1114	LV	N0_shuffle_seed23072	0.04766393929	0.04855505895	0.3703436995	0.541219903	0.5271556331	0.2022220873	0.2451829526	0.2951341694	0.5181102009	0.5291891181	0.1765734512	0.4391611700203167	0.03695731999462874	0.0
1	moddrop_seed1114	LV	N0_shuffle_seed23073	-0.02833721434	-0.0339039342	0.3740485968	0.5439935757	0.4989587263	0.1859742205	0.2512132557	0.3015754553	0.5204272303	0.5068121085	0.1649611757	0.5525173248726727	0.04951912613741322	0.0
1	moddrop_seed1114	L	R0_global	0	0	0.3739701041	0.4941251597	0.5	0.1896684657	0.1538010794	0.01033153431	0.5	0.5	0.1611410948	NA	NA	NA
1	moddrop_seed1114	L	R0_mode	0	0	0.3740617277	0.4941348311	0.5	0.1896684657	0.1538010794	0.01033153431	0.5	0.5	0.1611410948	NA	NA	NA
1	moddrop_seed1114	L	R1	0.2138723052	0.1941761407	0.3606531018	0.524383769	0.5977350259	0.2511019536	0.1510916958	0.01375959975	0.5921253823	0.5834308155	0.2110866342	0.8470893617021276	0.14089659889902573	0.0
1	moddrop_seed1114	L	R2	0.2857288218	0.2762180657	0.3521668202	0.5147693202	0.6209127196	0.2689939899	0.1498782443	0.01493288748	0.6318266766	0.6215258232	0.2376085625	0.8941787234042553	0.20719501617580793	0.0
1	moddrop_seed1114	L	N3_output_only	0.2138723052	0.1941761407	0.3606531018	0.524383769	0.5977350259	0.2511019536	0.1510916958	0.01375959975	0.5921253823	0.5834308155	0.2110866342	0.8470893617021276	0.14089659889902573	0.0
1	moddrop_seed1114	L	N2_length_mask_only	0.0234262573	0.02356287924	0.3701007029	0.539498887	0.5263338052	0.2124500594	0.2503360794	0.3117771131	0.5067301455	0.5162296827	0.1807054352	0.4634893617021276	0.04115269134568334	0.0
1	moddrop_seed1114	L	N5_label_bin_prior	0.1892019397	0.1536395099	0.3642262404	0.532983157	0.5848340334	0.2354915011	0.247198843	0.3092379985	0.5791747753	0.5854053793	0.207278098	0.6981787234042554	0.05760112929400285	0.0
1	moddrop_seed1114	L	N1_matched_gaussian	0.02342406601	0.0005930362417	0.370807942	0.5406857065	0.4860489043	0.1835799061	0.2556176278	0.3075838282	0.4704460507	0.4917851112	0.1602642499	0.48398297872340423	0.03630241066566258	0.0
1	moddrop_seed1114	L	N0_shuffle_seed23071	-0.02269398431	-0.02442638912	0.3738053102	0.5433067966	0.4853952488	0.1801427361	0.25195684	0.3039134178	0.4904241189	0.4795287433	0.1505804022	0.5376680851063829	0.038869163110509836	0.0
1	moddrop_seed1114	L	N0_shuffle_seed23072	0.04461522335	0.04772445647	0.3696576724	0.5395540537	0.5363726378	0.2042296926	0.2475144525	0.3025360331	0.4986099527	0.5468662046	0.1802999321	0.45720851063829787	0.031416618323220576	0.0
1	moddrop_seed1114	L	N0_shuffle_seed23073	-0.02600936485	-0.04442321176	0.3723941831	0.5436132161	0.4775591191	0.1830631667	0.2525463795	0.3057787638	0.4545300096	0.4712830706	0.1522904508	0.45814468085106386	0.031189794167383763	0.0
